┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-08 12:24:58│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:24:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 759M 5563M┊   0     0 ┊ 759M 5563M
Jul-08 12:25:00│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:25:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:02│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:03│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:04│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5414M┊   0     0 ┊ 382M 5414M
Jul-08 12:25:05│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5513M┊   0     0 ┊ 760M 5513M
Jul-08 12:25:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5393M┊   0     0 ┊ 382M 5393M
Jul-08 12:25:07│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 672M 5564M┊   0     0 ┊ 672M 5564M
Jul-08 12:25:08│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 469M 5563M┊   0     0 ┊ 469M 5563M
Jul-08 12:25:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 507M 5564M┊   0     0 ┊ 507M 5564M
Jul-08 12:25:10│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 634M 5564M┊   0     0 ┊ 634M 5564M
Jul-08 12:25:11│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 523M 5563M┊   0     0 ┊ 523M 5566M
Jul-08 12:25:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 618M 5563M┊   0     0 ┊ 618M 5563M
Jul-08 12:25:13│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 492M 5565M┊   0     0 ┊ 492M 5565M
Jul-08 12:25:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 649M 5565M┊   0     0 ┊ 649M 5565M
Jul-08 12:25:15│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 381M 5287M┊   0     0 ┊ 381M 5287M
Jul-08 12:25:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5840M┊   0     0 ┊ 760M 5840M
Jul-08 12:25:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5310M┊   0     0 ┊ 382M 5310M
Jul-08 12:25:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5817M┊   0     0 ┊ 760M 5817M
Jul-08 12:25:19│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5352M┊   0     0 ┊ 382M 5352M
Jul-08 12:25:20│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5644M┊   0     0 ┊ 760M 5644M
Jul-08 12:25:21│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5324M┊   0     0 ┊ 382M 5324M
Jul-08 12:25:22│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:25:23│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 759M 5563M┊   0     0 ┊ 759M 5563M
Jul-08 12:25:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:26│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:25:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5565M┊   0     0 ┊ 382M 5565M
Jul-08 12:25:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:25:29│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5192M┊   0     0 ┊ 382M 5192M
Jul-08 12:25:30│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 760M 5891M┊   0     0 ┊ 760M 5891M
Jul-08 12:25:31│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5237M┊   0     0 ┊ 382M 5237M
Jul-08 12:25:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5628M┊   0     0 ┊ 760M 5628M
Jul-08 12:25:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5501M┊   0     0 ┊ 382M 5501M
Jul-08 12:25:34│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:35│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:36│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:37│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 381M 5563M┊   0     0 ┊ 381M 5563M
Jul-08 12:25:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:25:40│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5525M┊   0     0 ┊ 760M 5525M
Jul-08 12:25:41│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 382M 5232M┊2288b 2288b┊ 382M 5234M
Jul-08 12:25:42│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:25:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:25:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5565M┊   0     0 ┊ 382M 5565M
Jul-08 12:25:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:47│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:48│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:25:49│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 381M 5303M┊   0     0 ┊ 381M 5303M
Jul-08 12:25:50│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5734M┊   0     0 ┊ 760M 5734M
Jul-08 12:25:51│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 382M 5284M┊   0     0 ┊ 382M 5284M
Jul-08 12:25:52│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:53│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:25:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:25:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5472M┊   0     0 ┊ 382M 5472M
Jul-08 12:25:56│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5655M┊   0     0 ┊ 760M 5655M
Jul-08 12:25:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5254M┊   0     0 ┊ 382M 5254M
Jul-08 12:25:58│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5709M┊   0     0 ┊ 760M 5709M
Jul-08 12:25:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5359M┊   0     0 ┊ 382M 5359M
Jul-08 12:26:00│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 668M 5564M┊   0     0 ┊ 668M 5564M
Jul-08 12:26:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 474M 5565M┊   0     0 ┊ 474M 5565M
Jul-08 12:26:02│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 382M 5396M┊   0     0 ┊ 382M 5396M
Jul-08 12:26:03│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5731M┊   0     0 ┊ 760M 5731M
Jul-08 12:26:04│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5193M┊   0     0 ┊ 382M 5193M
Jul-08 12:26:05│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5745M┊   0     0 ┊ 760M 5745M
Jul-08 12:26:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5381M┊   0     0 ┊ 382M 5381M
Jul-08 12:26:07│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:26:08│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:26:09│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5527M┊   0     0 ┊ 382M 5527M
Jul-08 12:26:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5600M┊   0     0 ┊ 760M 5600M
Jul-08 12:26:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5359M┊   0     0 ┊ 382M 5359M
Jul-08 12:26:13│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5438M┊   0     0 ┊ 760M 5438M
Jul-08 12:26:14│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 382M 5525M┊   0     0 ┊ 382M 5527M
Jul-08 12:26:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:26:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:26:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5565M┊   0     0 ┊ 382M 5565M
Jul-08 12:26:19│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5565M┊   0     0 ┊ 760M 5565M
Jul-08 12:26:20│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:26:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:22│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5501M┊   0     0 ┊ 382M 5501M
Jul-08 12:26:23│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5626M┊   0     0 ┊ 760M 5626M
Jul-08 12:26:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5267M┊   0     0 ┊ 382M 5267M
Jul-08 12:26:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5489M┊   0     0 ┊ 760M 5489M
Jul-08 12:26:26│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:26:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 381M 5564M┊   0     0 ┊ 381M 5564M
Jul-08 12:26:29│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:30│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5564M┊   0     0 ┊ 382M 5564M
Jul-08 12:26:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5564M┊   0     0 ┊ 760M 5564M
Jul-08 12:26:32│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5438M┊   0     0 ┊ 382M 5438M
Jul-08 12:26:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5690M┊   0     0 ┊ 760M 5690M
Jul-08 12:26:34│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5192M┊   0     0 ┊ 382M 5192M
Jul-08 12:26:35│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:26:36│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5565M┊   0     0 ┊ 382M 5565M
Jul-08 12:26:37│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:26:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5563M┊   0     0 ┊ 382M 5563M
Jul-08 12:26:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5563M┊   0     0 ┊ 760M 5563M
Jul-08 12:26:40│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 382M 5382M┊   0     0 ┊ 382M 5382M
Jul-08 12:26:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5747M┊   0     0 ┊ 760M 5749M
Jul-08 12:26:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 381M 5227M┊   0     0 ┊ 381M 5227M
Jul-08 12:26:43│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 760M 5752M┊   0     0 ┊ 760M 5752M
Jul-08 12:26:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 382M 5341M┊   0     0 ┊ 382M 5341M
Jul-08 12:26:45│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 630M 5565M┊   0     0 ┊ 630M 5565M
Jul-08 12:26:46│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 512M 5563M┊   0     0 ┊ 512M 5563M
Jul-08 12:26:47│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 381M 5247M┊   0     0 ┊ 381M 5247M
Jul-08 12:26:48│36.2G 42.4G  170G  213G│  2   1  98   0   0│3704M 7062M┊4488b 4488b┊3704M 7062M
Jul-08 12:26:49│36.3G 42.4G  170G  213G│  1   2  97   0   0│  10G 9872M┊   0     0 ┊  10G 9872M
Jul-08 12:26:50│36.3G 42.4G  170G  213G│  1   3  96   0   0│9379M 9491M┊   0     0 ┊9379M 9491M
Jul-08 12:26:51│36.3G 42.4G  170G  213G│  1   2  97   0   0│  10G 9736M┊   0     0 ┊  10G 9736M
Jul-08 12:26:52│36.3G 42.4G  170G  213G│  1   2  97   0   0│6973M   14G┊2240b 2240b┊6973M   14G
Jul-08 12:26:53│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:26:54│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:26:55│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:26:56│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:26:57│36.3G 42.4G  170G  213G│  1   1  98   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:26:58│36.2G 42.4G  170G  213G│  1   2  97   0   0│1947M   20G┊   0     0 ┊1947M   20G
Jul-08 12:26:59│36.2G 42.4G  170G  213G│  1   1  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:27:00│36.2G 42.4G  170G  213G│  1   2  97   0   0│1948M   20G┊   0     0 ┊1948M   20G
Jul-08 12:27:01│36.3G 42.4G  170G  213G│  1   2  97   0   0│2276M   19G┊   0     0 ┊2276M   19G
Jul-08 12:27:02│36.3G 42.4G  170G  213G│  1   2  97   0   0│2005M   19G┊   0     0 ┊2005M   19G
Jul-08 12:27:03│36.3G 42.4G  170G  213G│  1   2  97   0   0│1948M   19G┊   0     0 ┊1948M   19G
Jul-08 12:27:04│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   20G┊   0     0 ┊1947M   20G
Jul-08 12:27:05│36.3G 42.4G  170G  213G│  1   2  97   0   0│1946M   19G┊   0     0 ┊1946M   19G
Jul-08 12:27:06│36.3G 42.4G  170G  213G│  1   2  97   0   0│1946M   18G┊   0     0 ┊1946M   18G
Jul-08 12:27:07│36.3G 42.4G  170G  213G│  1   1  97   0   0│1557M   17G┊   0     0 ┊1557M   17G
Jul-08 12:27:08│36.3G 42.4G  170G  213G│  1   1  97   0   0│1947M   20G┊   0     0 ┊1947M   20G
Jul-08 12:27:09│36.3G 42.4G  170G  213G│  1   2  97   0   0│2053M   20G┊   0     0 ┊2053M   20G
Jul-08 12:27:10│36.3G 42.4G  170G  213G│  1   2  97   0   0│2229M   19G┊   0     0 ┊2229M   19G
Jul-08 12:27:11│36.3G 42.4G  170G  213G│  1   2  97   0   0│1947M   19G┊   0     0 ┊1947M   19G
Jul-08 12:27:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 781M   10G┊2256b 2256b┊ 781M   10G
Jul-08 12:27:13│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5313M┊   0     0 ┊ 777M 5313M
Jul-08 12:27:14│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:27:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 778M 5677M┊   0     0 ┊ 778M 5677M
Jul-08 12:27:16│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5191M┊   0     0 ┊ 390M 5191M
Jul-08 12:27:17│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5355M┊   0     0 ┊ 390M 5355M
Jul-08 12:27:18│36.3G 42.4G  170G  213G│  2   0  98   0   0│ 777M 5409M┊   0     0 ┊ 777M 5409M
Jul-08 12:27:19│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:27:20│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5561M┊   0     0 ┊ 777M 5561M
Jul-08 12:27:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5312M┊   0     0 ┊ 390M 5312M
Jul-08 12:27:22│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5446M┊   0     0 ┊ 777M 5446M
Jul-08 12:27:23│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:24│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:25│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:27:26│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:27:27│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5481M┊   0     0 ┊ 777M 5481M
Jul-08 12:27:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5295M┊   0     0 ┊ 390M 5295M
Jul-08 12:27:29│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 777M 5543M┊   0     0 ┊ 777M 5543M
Jul-08 12:27:30│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 391M 5314M┊   0     0 ┊ 391M 5314M
Jul-08 12:27:31│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:32│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 778M 5694M┊   0     0 ┊ 778M 5694M
Jul-08 12:27:33│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:27:34│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5314M┊   0     0 ┊ 777M 5314M
Jul-08 12:27:35│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:36│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5570M┊   0     0 ┊ 777M 5570M
Jul-08 12:27:37│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5385M┊   0     0 ┊ 390M 5385M
Jul-08 12:27:38│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5365M┊   0     0 ┊ 390M 5365M
Jul-08 12:27:39│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5314M┊   0     0 ┊ 777M 5314M
Jul-08 12:27:40│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 391M 5313M┊   0     0 ┊ 391M 5313M
Jul-08 12:27:41│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5695M
Jul-08 12:27:42│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:43│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5694M┊   0     0 ┊ 777M 5694M
Jul-08 12:27:44│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5265M┊   0     0 ┊ 390M 5265M
Jul-08 12:27:45│36.3G 42.4G  170G  213G│  2   1  98   0   0│ 391M 5340M┊   0     0 ┊ 391M 5340M
Jul-08 12:27:46│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5336M┊   0     0 ┊ 777M 5336M
Jul-08 12:27:47│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 391M 5314M
Jul-08 12:27:48│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 778M 5551M┊   0     0 ┊ 778M 5551M
Jul-08 12:27:49│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5147M┊   0     0 ┊ 390M 5147M
Jul-08 12:27:50│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5242M┊   0     0 ┊ 390M 5242M
Jul-08 12:27:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 778M 5689M┊   0     0 ┊ 778M 5689M
Jul-08 12:27:52│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5317M┊   0     0 ┊ 390M 5317M
Jul-08 12:27:53│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5314M┊   0     0 ┊ 777M 5314M
Jul-08 12:27:54│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5315M┊   0     0 ┊ 390M 5315M
Jul-08 12:27:55│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:27:56│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:27:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5315M┊   0     0 ┊ 390M 5315M
Jul-08 12:27:58│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 778M 5686M┊   0     0 ┊ 778M 5686M
Jul-08 12:27:59│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 391M 5274M┊   0     0 ┊ 391M 5274M
Jul-08 12:28:00│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5360M┊   0     0 ┊ 777M 5360M
Jul-08 12:28:01│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:28:02│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 777M 5692M┊   0     0 ┊ 777M 5692M
Jul-08 12:28:03│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:28:04│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:28:05│36.3G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5314M┊   0     0 ┊ 777M 5314M
Jul-08 12:28:06│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:28:07│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:28:08│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5315M┊   0     0 ┊ 390M 5315M
Jul-08 12:28:09│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5462M┊   0     0 ┊ 777M 5462M
Jul-08 12:28:10│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5195M┊   0     0 ┊ 390M 5195M
Jul-08 12:28:11│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 391M 5417M┊   0     0 ┊ 391M 5417M
Jul-08 12:28:12│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 778M 5559M┊   0     0 ┊ 778M 5559M
Jul-08 12:28:13│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5315M
Jul-08 12:28:14│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5313M┊   0     0 ┊ 777M 5313M
Jul-08 12:28:15│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5479M┊   0     0 ┊ 390M 5479M
Jul-08 12:28:16│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5348M┊   0     0 ┊ 390M 5348M
Jul-08 12:28:17│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5493M┊   0     0 ┊ 777M 5493M
Jul-08 12:28:18│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:28:19│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:28:20│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:28:21│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5313M┊   0     0 ┊ 777M 5313M
Jul-08 12:28:22│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 390M 5313M┊2288b 2288b┊ 390M 5313M
Jul-08 12:28:23│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 390M 5313M┊   0     0 ┊ 390M 5313M
Jul-08 12:28:24│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:28:25│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 390M 5314M┊   0     0 ┊ 390M 5314M
Jul-08 12:28:26│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5693M┊   0     0 ┊ 777M 5693M
Jul-08 12:28:27│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 391M 5314M┊   0     0 ┊ 391M 5314M
Jul-08 12:28:28│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 777M 5313M┊   0     0 ┊ 777M 5313M
