┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:04:47│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:48│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  759M┊2280b 2280b┊  71M  759M
Jul-09 12:04:49│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:50│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  934M┊   0     0 ┊  71M  934M
Jul-09 12:04:51│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  998M┊   0     0 ┊ 106M  998M
Jul-09 12:04:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:53│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:54│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:55│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:56│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:04:57│36.2G 42.4G  170G  213G│  2   1  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:04:58│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  966M┊   0     0 ┊  71M  966M
Jul-09 12:04:59│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:00│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:01│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  967M┊   0     0 ┊ 106M  967M
Jul-09 12:05:02│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  932M┊   0     0 ┊  71M  932M
Jul-09 12:05:03│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  966M┊   0     0 ┊ 106M  966M
Jul-09 12:05:04│36.2G 42.4G  170G  213G│  2   0  98   0   0│  71M  958M┊   0     0 ┊  71M  958M
